Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf,Description,Genres_Enriched,All_Tags
42189109,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,"Oseman, Alice",,1444951386.0,9781444951387.0,5,HACHETTE INTL,Paperback,263.0,2019.0,2018.0,2018/09/01,2018/11/22,comics,comics (#27),read,,,,2,0,False,Descrição não disponível (API 404),comics,comics|comics
40728791,Orgulho e Preconceito,Jane Austen,"Austen, Jane",Roberto Leal Ferreira,8544001823.0,9788544001820.0,5,Martin Claret,Hardcover,424.0,2018.0,1813.0,2022/03/14,2021/01/05,"read-2022, romance","read-2022 (#30), romance (#38)",read,"yeah, it is as good as everyone says it is. ",,,1,0,False,Descrição não disponível (API 404),"read-2022, romance","read-2022, romance|read-2022, romance"
53217284,"A Marvellous Light (The Last Binding, #1)",Freya Marske,"Marske, Freya",,1250788897.0,9781250788894.0,4,Tordotcom,Kindle Edition,377.0,2021.0,2021.0,2022/03/10,2021/01/26,"read-2022, romance","read-2022 (#29), romance (#37)",read,"a marvellous light can convince anyone that love exists! i was so invested in the story from the very start, the mysteries and the magic system are so interesting and the characters of this book… i have no words. i can’t wait for maude’s book!",,,1,0,False,Descrição não disponível (API 404),"read-2022, romance","read-2022, romance|read-2022, romance"
53205912,"Winter's Orbit (Winter's Orbit, #1)",Everina Maxwell,"Maxwell, Everina",,1250758831.0,9781250758835.0,4,Tor Books,Hardcover,432.0,2021.0,2021.0,2022/03/03,2021/02/10,read-2022,read-2022 (#26),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
58219311,呪術廻戦 18 [Jujutsu Kaisen 18],Gege Akutami,"Akutami, Gege",芥見下々,4088828488.0,9784088828480.0,4,集英社,Paperback,192.0,2021.0,2021.0,2021/10/04,2022/01/31,"mangas, read-2021","mangas (#109), read-2021 (#137)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
59366075,"Jujutsu Kaisen, Vol. 17",Gege Akutami,"Akutami, Gege",,1974732339.0,9781974732333.0,4,VIZ Media LLC,Paperback,200.0,2022.0,2021.0,2022/01/31,2022/01/31,"mangas, read-2021","mangas (#108), read-2021 (#136)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
57860912,"Sasaki and Miyano, Vol. 4",Shou Harusono,"Harusono, Shou",,197532384.0,9781975323844.0,4,Yen Press,Paperback,162.0,2021.0,2018.0,2022/01/29,2022/01/29,"mangas, read-2022","mangas (#103), read-2022 (#20)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
56817473,"Sasaki and Miyano, Vol. 3",Shou Harusono,"Harusono, Shou",,1975323823.0,9781975323820.0,4,Yen Press,Paperback,146.0,2021.0,2018.0,2022/01/29,2022/01/28,"mangas, read-2022","mangas (#102), read-2022 (#18)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2022","mangas, read-2022|mangas, read-2022"
56978115,The Red Palace,June Hur,"Hur, June",,1250800552.0,9781250800558.0,5,Feiwel & Friends,Hardcover,321.0,2022.0,2022.0,2022/01/25,2021/08/20,"favorites, read-2022","favorites (#4), read-2022 (#14)",read,"i’m so obsessed with this book, it’s everything i hoped for and more!! one of my most expected of 2022 and it absolutely did not disappoint. <br/><br/>i read it all in one sitting, this story wouldn’t let me go. i love hyeon and eojin so much, they made me believe in love again. the plot was just as interesting as the characters were to me, june hur’s mysteries always surprise me.<br/><br/>the red palace’s story is really compelling, it made me feel like i put my heart inside a blender while also giving me a warm hug. which is everything i want in a book, honestly.",,,1,0,False,Descrição não disponível (API 404),"favorites, read-2022","favorites, read-2022|favorites, read-2022"
59126141,Quem matou Capitão Gancho?,Anna Anchieta,"Anchieta, Anna",,,,5,,Kindle Edition,422.0,2021.0,2020.0,2021/04/06,2021/03/10,"read-2021, favorites","read-2021 (#56), favorites (#1)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2021, favorites","read-2021, favorites|read-2021, favorites"
38251245,"A Question of Holmes (Charlotte Holmes, #4)",Brittany Cavallaro,"Cavallaro, Brittany",,6284024.0,9780062840240.0,4,Katherine Tegen Books,ebook,320.0,2019.0,2019.0,2022/01/13,2022/01/12,read-2022,read-2022 (#5),read,"i am literally crying, i feel like my heart is breaking and i already miss jamie and charlotte.",,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
33810737,"The Case for Jamie (Charlotte Holmes, #3)",Brittany Cavallaro,"Cavallaro, Brittany",,62398970.0,9780062398970.0,4,Katherine Tegen Books,Hardcover,349.0,2018.0,2018.0,2022/01/12,2022/01/12,read-2022,read-2022 (#4),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
50523477,"The Jasmine Throne (The Burning Kingdoms, #1)",Tasha Suri,"Suri, Tasha",,356515648.0,9780356515649.0,4,Orbit,Paperback,533.0,2021.0,2021.0,2022/01/06,2020/11/14,read-2022,read-2022 (#1),read,,,,1,0,False,Descrição não disponível (API 404),read-2022,read-2022|read-2022
50056075,"The Heart Principle (The Kiss Quotient, #3)",Helen  Hoang,"Hoang, Helen",,451490843.0,9780451490841.0,4,Berkley,Paperback,343.0,2021.0,2021.0,2021/12/14,2021/12/14,"romance, read-2021","romance (#30), read-2021 (#134)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2021","romance, read-2021|romance, read-2021"
39338454,"The Bride Test (The Kiss Quotient, #2)",Helen  Hoang,"Hoang, Helen",,451490827.0,9780451490827.0,4,Berkley,Paperback,320.0,2019.0,2019.0,2021/12/14,2021/12/14,"romance, read-2021","romance (#29), read-2021 (#133)",read,,,,1,0,False,Descrição não disponível (API 404),"romance, read-2021","romance, read-2021|romance, read-2021"
36199084,"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,"Hoang, Helen",,451490819.0,,4,Berkley,Kindle Edition,333.0,2018.0,2018.0,2021/12/14,2021/10/04,"romance, read-2021","romance (#15), read-2021 (#132)",read,i’m OBSESSED i love stella and michael so much!!!!,,,1,0,False,Descrição não disponível (API 404),"romance, read-2021","romance, read-2021|romance, read-2021"
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,1250621798.0,9781250621795.0,5,Tor Books,Kindle Edition,416.0,2021.0,2021.0,2021/08/24,2020/11/11,read-2021,read-2021 (#98),read,"it took me a while to really get into it and get used to the long paragraphs, but when i did, i finished in a day! this book took me on a trip and really hurt my feelings so much i cannot even explain. 10/10, would recommend it.<br/><br/>the characters are really well done, you can hate and love all of them, they had flaws and strengths which made them really interesting and their journey surprised me a lot, i can’t wait to see where they’ll end up in the sequel. <br/><br/>i really loved this book, it has all the heart-shattering romance, plot twists, amazing worldbuilding and political intrigue you could want.",,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
59125676,"Haikyu!!, Vol. 2",Haruichi Furudate,"Furudate, Haruichi",,6555942053.0,9786555942057.0,5,JBC,Paperback,400.0,2021.0,,2021/12/01,2021/11/23,"mangas, read-2021","mangas (#99), read-2021 (#126)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
50892338,"Legendborn (The Legendborn Cycle, #1)",Tracy Deonn,"Deonn, Tracy",,1534441603.0,9781534441606.0,5,Margaret K. McElderry Books,Hardcover,502.0,2020.0,2020.0,2021/05/07,2020/12/17,read-2021,read-2021 (#66),read,"this book was so perfect, i couldn’t stop thinking about it every second i wasn’t reading it! bree might be one of my favorite protagonists i’ve ever read, she is smart, interesting and funny. the side characters and love interests are also a great part of the story and i actually liked this “love triangle”, surprisingly. not to mention the plot and the twists made me gasp out loud quite a few times!",,,2,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
50158990,"The Shadow of Kyoshi (The Kyoshi Novels, #2)",F.C. Yee,"Yee, F.C.",Michael Dante DiMartino,1419735055.0,9781419735059.0,5,Amulet Books,Hardcover,341.0,2020.0,2020.0,2021/11/17,2021/03/10,read-2021,read-2021 (#124),read,"i would lay down my life for kyoshi part 2.<br/><br/>but seriously, the shadow of kyoshi is an incredible ending to kyoshi’s journey into becoming the avatar, even if it leaves me wanting to see all her future adventures! this book made me love kyoshi even more than i already did.",,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
57302436,文豪ストレイドッグス ＳＴＯＲＭ ＢＲＩＮＧＥＲ [Bungō Stray Dogs: Storm Bringer],Kafka Asagiri,"Asagiri, Kafka","Sango Harukawa, 朝霧カフカ, 春河３５",4041085179.0,9784041085172.0,5,Kadokawa,Paperback,484.0,2021.0,2021.0,2021/10/30,2021/10/20,"mangas, read-2021","mangas (#96), read-2021 (#122)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
41832245,人渣反派自救系统 [The Scum Villain’s Self-Saving System],Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,,,4,jjwxc,,1114.0,2015.0,2015.0,2021/10/24,2021/01/02,"cnovels, read-2021","cnovels (#4), read-2021 (#121)",read,,,,1,0,False,Descrição não disponível (API 404),"cnovels, read-2021","cnovels, read-2021|cnovels, read-2021"
55255067,Covenant,explodikid,"explodikid, explodikid",,,,4,Line Webtoon,Webtoon,,2020.0,2020.0,2021/10/16,2021/10/15,"comics, read-2021","comics (#26), read-2021 (#120)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
41716919,"Jade War (The Green Bone Saga, #2)",Fonda Lee,"Lee, Fonda",,316440922.0,9780316440929.0,5,Orbit,Hardcover,587.0,2019.0,2019.0,2021/06/05,2021/05/28,read-2021,read-2021 (#73),read,"WOW! i don’t know what to say about the green bone saga, it consumed my life from the moment i picked up jade city. every character and their point of view is interesting and impossible to not love. this book is filled with even more action and unpredictable twists than the first and a plot that makes you lay up all night thinking about it (trust me), i’m so excited for jade legacy! i can’t believe i have to wait until december after an ending like THAT!",,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
52757974,"Spy x Family, Vol. 1",Tatsuya Endo,"Endo, Tatsuya","Casey Loe, Rina Mapa, Jimmy Presler",1974715469.0,9781974715466.0,4,VIZ Media LLC,Paperback,220.0,2020.0,2019.0,2021/08/03,2021/01/11,"mangas, read-2021","mangas (#79), read-2021 (#81)",read,"the forger family means everything to me! in just one volume they’ve captured my heart, this is a perfect mix of wholesomeness, action and comedy. there’s also a plot brewing behind all the cuteness.",,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,"Zhao, Xiran Jay",,735269939.0,9780735269934.0,5,Penguin Teen,Hardcover,394.0,2021.0,2021.0,2021/05/21,2020/11/03,read-2021,read-2021 (#69),read,"this was one of my most expected books of 2021 and i’m not disappointed at all! i can’t think of anything i didn’t like in this book.<br/><br/>the main character, wu zetian, is absolutely delightful to read, she is the perfect mix of absolutely insane, funny, angry, god-like powerful and smart. the characters (impossible to choose any over the other, they’re all extremely interesting and fun in their own way, i’m excited for where their development is going in the next book), the romance (the bisexual polyamorous relationship i didn’t know i needed!) and the plot (mind-boggling! i’m not a plot person and i was super into it!) are all equally important and thrilling and the ending left me wanting more immediately!<br/><br/>i could not put the book down while i read it (which is why i’m writing the review 04:00AM...). i very much recommend this book and can’t wait for whatever else zhao publishes!<br/><br/>[ARC provided by Netgalley]",,,3,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
41104164,"The Rise of Kyoshi (The Kyoshi Novels, #1)",F.C. Yee,"Yee, F.C.",Michael Dante DiMartino,1419735047.0,9781419735042.0,5,Amulet Books,Hardcover,442.0,2019.0,2019.0,2021/03/10,2020/05/16,read-2021,read-2021 (#32),read,i would lay down my life for kyoshi ,,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
49976087,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,"Hibbert, Talia",,62941259.0,9780062941251.0,4,Avon,ebook,400.0,2020.0,2020.0,2021/05/03,2021/04/02,"read-2021, romance","read-2021 (#62), romance (#2)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, romance","read-2021, romance|read-2021, romance"
39085455,The Taking of Jake Livingston,Ryan Douglass,"Douglass, Ryan",,198481253.0,9781984812537.0,4,Putnam,Hardcover,246.0,2021.0,2021.0,2021/09/22,2021/02/04,read-2021,read-2021 (#101),read,"THE TAKING OF JAKE LIVINGSTON SCARED ME SO MUCH!! i’m a huge wimp and really afraid of ghosts but i don’t regret reading this! this book was the perfect mix of terrifying and cute and emotional. i was crying of fear and feels! the characters are so unique and special, they took over my heart and i was fearing/cheering for them the entire time. this book sets a spooky vibe perfectly, i really love it!",,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
45044785,"The Silvered Serpents (The Gilded Wolves, #2)",Roshani Chokshi,"Chokshi, Roshani",,1250144574.0,9781250144577.0,4,Wednesday Books,Hardcover,406.0,2020.0,2020.0,2020/10/02,2020/09/28,read-2020,read-2020 (#26),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,125014454.0,9781250144546.0,4,Wednesday Books,Hardcover,388.0,2019.0,2019.0,2020/09/29,2020/03/31,read-2020,read-2020 (#28),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
45681895,"The Bronzed Beasts (The Gilded Wolves, #3)",Roshani Chokshi,"Chokshi, Roshani",,1250144604.0,9781250144607.0,4,Wednesday Books,Hardcover,385.0,2021.0,2021.0,2021/07/30,2020/09/28,read-2021,read-2021 (#100),read,,,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,316440884.0,9780316440882.0,5,Orbit,Paperback,540.0,2018.0,2017.0,2021/05/28,2020/11/14,read-2021,read-2021 (#72),read,,,,2,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
57611989,"Batman: Urban Legends, Vol. 1",Chip Zdarsky,"Zdarsky, Chip","Matthew Rosenberg, Ben Abernathy, Jessica Chen, Dave Wielgosz, Eddy Barrows, Ryan Benjamin, Jesús Merino, Marcus To, Oclair Albert, Eber Ferreira, Julio Ferreira, Diogenes Neves, Antonio Fabela, Adriano Lucas, Jordie Bellaire, Romulo Fajardo Jr., David Finch, Hicham Habchi - Pyroow, Klaus Janson, Annette Kwok, Danny Miki, Jorge Molina, John Romita Jr., Alejandro Sánchez, Nicola Scott",1779512171.0,9781779512178.0,4,DC Comics,Paperback,264.0,2021.0,2021.0,2021/08/10,2021/07/13,comics,comics (#24),read,four stars just for tim drake and his new boyfriend!!,,,1,0,False,Descrição não disponível (API 404),comics,comics|comics
42190679,Grandmaster of Demonic Cultivation,Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,,,5,jjwxc,Webnovel,1078.0,2016.0,2015.0,2021/08/08,2021/02/09,"cnovels, read-2021","cnovels (#1), read-2021 (#84)",read,,,,1,0,False,Descrição não disponível (API 404),"cnovels, read-2021","cnovels, read-2021|cnovels, read-2021"
56159560,Heaven Official's Blessing,Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,,,5,,ebook,2758.0,,2017.0,2020/12/08,2020/11/06,"read-2020, cnovels, favorites","read-2020 (#14), cnovels (#8), favorites (#3)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, cnovels, favorites","read-2020, cnovels, favorites|read-2020, cnovels, favorites"
50891127,"Spy x Family, Vol. 2",Tatsuya Endo,"Endo, Tatsuya",Casey Loe,1974717240.0,9781974717248.0,4,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2021/08/03,2021/08/03,"mangas, read-2021","mangas (#82), read-2021 (#82)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
56677460,"Blue Period, Vol. 5",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511271.0,9781646511273.0,5,Kodansha Comics,Paperback,208.0,2021.0,2019.0,2021/02/20,2021/02/18,"mangas, read-2021, favorites","mangas (#59), read-2021 (#23), favorites (#2)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021, favorites","mangas, read-2021, favorites|mangas, read-2021, favorites"
50891144,"Jujutsu Kaisen, Vol. 6",Gege Akutami,"Akutami, Gege",,1974714829.0,9781974714827.0,4,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/10/26,2021/01/01,"read-2020, mangas","read-2020 (#84), mangas (#33)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52757943,"Jujutsu Kaisen, Vol. 5",Gege Akutami,"Akutami, Gege",,1974714810.0,9781974714810.0,4,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/10/26,2021/01/01,"read-2020, mangas","read-2020 (#83), mangas (#32)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52757957,"Jujutsu Kaisen, Vol. 4",Gege Akutami,"Akutami, Gege",,1974714802.0,9781974714803.0,5,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2021/06/22,2021/01/01,"read-2020, mangas","read-2020 (#82), mangas (#31)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52084165,"Jujutsu Kaisen, Vol. 3",Gege Akutami,"Akutami, Gege",Stefan Koza,1974710041.0,9781974710041.0,5,VIZ Media LLC,Paperback,192.0,2020.0,2018.0,2020/10/26,2021/01/01,"read-2020, mangas","read-2020 (#80), mangas (#30)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
20820994,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,803734964.0,9780803734968.0,4,Dial Books,Hardcover,371.0,2014.0,2014.0,2019/01/01,2019/10/04,,,read,,,,1,0,False,Descrição não disponível (API 404),,|
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,1423101472.0,9781423101475.0,5,Disney-Hyperion Books,Hardcover,381.0,2009.0,2009.0,2016/01/01,2020/05/20,,,read,,,,1,0,False,"The fifth book in the bestselling Percy Jackson and the Olympians series. Now with a new cover look! Discover the story behind the Disney+ series. HALF BOY - HALF GOD - ALL HERO. FOR ME, THE END OF THE WORLD STARTED WHEN A PEGASUS LANDED ON OUR CAR . . According to an ancient prophesy, one day the fate of the world will fall on Percy Jackson. When you’re the son of a Greek god, it happens. But now that day has come, as Kronos, Lord of the Titans, is beginning his attack on New York City. And the dreaded monster Typhon is also heading that way. So it’s Percy and his demigod friends versus untold evil . . . No pressure, right? Return to the World of Percy Jackson in the best-selling, brand-new adventure featuring the original hero in Percy Jackson and the Olympians: Chalice of the Gods – out now! And don't miss the trio's next adventure in Percy Jackson and the Olympians: Wrath of the Triple Goddess, coming soon!",Juvenile Fiction,|Juvenile Fiction
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,1481431870.0,9781481431873.0,5,Margaret K. McElderry Books,Hardcover,582.0,2020.0,2020.0,2020/03/22,2020/03/23,read-2020,read-2020 (#18),read,,,,4,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
51169203,"Jujutsu Kaisen, Vol. 2",Gege Akutami,"Akutami, Gege",Stefan Koza,1974710033.0,9781974710034.0,4,VIZ Media LLC,Paperback,192.0,2020.0,2018.0,2020/10/26,2021/01/01,"read-2020, mangas","read-2020 (#81), mangas (#29)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
46164342,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,1534452052.0,9781534452053.0,5,Simon &amp; Schuster USA,Paperback,624.0,2020.0,2020.0,,2020/12/19,,,read,,,,0,0,False,"From #1 New York Times and USA TODAY bestselling author Cassandra Clare comes the first novel in a brand-new trilogy where evil hides in plain sight and the only thing more dangerous than fighting demons is falling in love. Chain of Gold is a Shadowhunters novel. Cordelia Carstairs is a Shadowhunter, a warrior trained since childhood to battle demons. When her father is accused of a terrible crime, she and her brother travel to Edwardian London in hopes of preventing the family's ruin. Cordelia's mother wants to marry her off, but Cordelia is determined to be a hero rather than a bride. Soon Cordelia encounters childhood friends James and Lucie Herondale and is drawn into their world of glittering ballrooms, secret assignations, and supernatural salons, where vampires and warlocks mingle with mermaids and magicians. All the while, she must hide her secret love for James, who is sworn to marry someone else. But Cordelia's new life is blown apart when a shocking series of demon attacks devastate London. These monsters are nothing like those Shadowhunters have fought before--these demons walk in daylight, strike down the unwary with incurable poison, and seem impossible to kill. London is immediately quarantined. Trapped in the city, Cordelia and her friends discover that their own connection to an dark legacy has gifted them with incredible powers--and force a brutal choice that will reveal the true cruel price of being a hero.",,|
56894055,呪術廻戦 16 [Jujutsu Kaisen 16],Gege Akutami,"Akutami, Gege",芥見下々,4088826884.0,9784088826882.0,4,集英社,Paperback,192.0,2021.0,2021.0,2021/05/15,2021/05/28,"mangas, read-2021","mangas (#81), read-2021 (#71)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
55277031,"Disarmed (Fence, #2)",Sarah Rees Brennan,"Brennan, Sarah Rees",C.S. Pacat,316429872.0,9780316429870.0,4,"Little, Brown Books for Young Readers",Paperback,368.0,2021.0,2021.0,2021/05/21,2021/05/18,read-2021,read-2021 (#70),read,,,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
31373233,"Mister Impossible (Dreamer Trilogy, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,1338188364.0,9781338188363.0,5,Scholastic Press,Hardcover,340.0,2021.0,2021.0,2021/05/19,2020/05/05,read-2021,read-2021 (#68),read,,,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
54303324,"Haikyu!!, Vol. 42",Haruichi Furudate,"Furudate, Haruichi",,1974719758.0,9781974719754.0,5,VIZ Media LLC,Paperback,208.0,2021.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#117), mangas (#17)",read,,,,2,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
35867781,"Batgirl: Stephanie Brown, Vol. 2",Bryan Q. Miller,"Miller, Bryan Q.","Lee Garbett, Pere Pérez, Dustin Nguyen, Ramón F. Bachs",1401277888.0,9781401277888.0,4,DC Comics,Paperback,328.0,2018.0,2018.0,2021/04/27,2021/04/26,"comics, read-2021","comics (#19), read-2021 (#59)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
33232981,"Batgirl: Stephanie Brown Vol. 1 (DC Batgirl New Edition, #1)",Bryan Q. Miller,"Miller, Bryan Q.",Lee Garbett,1401269109.0,9781401269104.0,4,DC Comics,Paperback,304.0,2017.0,2017.0,2021/04/26,2021/04/08,"comics, read-2021","comics (#18), read-2021 (#57)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,1501139231.0,9781501139239.0,4,Atria Books,Hardcover,389.0,2017.0,2017.0,2020/01/22,2019/12/31,read-2020,read-2020 (#4),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
40919950,"Daredevil: Back in Black, Vol. 8: The Death of Daredevil",Charles Soule,"Soule, Charles",Phil Noto,1302914529.0,9781302914523.0,4,Marvel,Paperback,168.0,2019.0,,2021/03/17,2021/03/11,"comics, read-2021","comics (#17), read-2021 (#55)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
40652556,"Daredevil: Back in Black, Vol. 7: Mayor Murdock",Charles Soule,"Soule, Charles",Mike Henderson,1302910639.0,9781302910631.0,4,Marvel,Paperback,112.0,2018.0,,2021/03/16,2021/03/11,"comics, read-2021","comics (#16), read-2021 (#54)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
37104771,"Daredevil: Back in Black, Vol. 6: Mayor Fisk",Charles Soule,"Soule, Charles","Stefano Landini, Ron Garney, Christos Gage, Mike Perkins, Matt Milla",1302910620.0,9781302910624.0,4,Marvel,Paperback,155.0,2018.0,2018.0,2021/03/16,2021/03/11,"comics, read-2021","comics (#15), read-2021 (#53)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
35009949,"Daredevil: Back in Black, Vol. 5: Supreme",Charles Soule,"Soule, Charles",Goran Sudžuka,1302905635.0,9781302905637.0,4,Marvel Enterprises,Paperback,174.0,2017.0,2017.0,2021/03/16,2021/03/11,"comics, read-2021","comics (#14), read-2021 (#52)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
32941133,"Daredevil: Back in Black, Vol. 4: Identity",Charles Soule,"Soule, Charles","Goran Sudžuka, Ron Garney",1302905627.0,9781302905620.0,4,Marvel Enterprises,Paperback,136.0,2017.0,,2021/03/15,2021/03/11,"comics, read-2021","comics (#13), read-2021 (#51)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
30842272,Daredevil: Back in Black (Vol. 3),Charles Soule,"Soule, Charles",Ron Garney,1302902970.0,9781302902971.0,4,Marvel Enterprises,Paperback,112.0,2017.0,2017.0,2021/03/14,2021/03/11,"comics, read-2021","comics (#12), read-2021 (#50)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
17699855,"Chain of Iron (The Last Hours, #2)",Cassandra Clare,"Clare, Cassandra",,140635810.0,9781406358100.0,4,Walker Books,Hardcover,656.0,2021.0,2021.0,2021/03/02,2020/03/23,read-2021,read-2021 (#47),read,,,,1,0,False,Descrição não disponível (API 404),read-2021,read-2021|read-2021
27163018,"Daredevil: Back in Black, Vol. 1: Chinatown",Charles Soule,"Soule, Charles",Ron Garney,785196447.0,9780785196440.0,4,Marvel,Paperback,120.0,2016.0,2016.0,2021/03/13,2021/03/11,"comics, read-2021","comics (#10), read-2021 (#45)",read,,,,1,0,False,Descrição não disponível (API 404),"comics, read-2021","comics, read-2021|comics, read-2021"
56677471,"Blue Period, Vol. 7",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,164651291.0,9781646512911.0,5,Kodansha Comics,Paperback,208.0,2022.0,2020.0,2021/02/27,2021/02/18,"mangas, read-2021","mangas (#61), read-2021 (#29)",read,,,,1,0,False,Descrição não disponível (API 404),"mangas, read-2021","mangas, read-2021|mangas, read-2021"
