Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf
39296811,"Warcross (Warcross, #1)",Marie Lu,"Lu, Marie",,8568263666,9788568263662,3,Fantástica Rocco,Paperback,320.0,2018.0,2017.0,2021/02/02,2020/12/15,read-2021,read-2021 (#4),read,,,,1,0,False
44335212,"O Jogo do Coringa (Warcross, #2)",Marie Lu,"Lu, Marie",Regiane Winarski,,9788568263785,3,Fantástica Rocco,Kindle Edition,304.0,2019.0,2018.0,2021/02/23,2021/02/02,read-2021,read-2021 (#48),read,,,,1,0,False
51477196,"The Legend of Korra: Ruins of the Empire (The Legend of Korra, #2)",Michael Dante DiMartino,"DiMartino, Michael Dante","Michelle Wong, Killian Ng",1506708935,9781506708935,3,Dark Horse Books,Hardcover,240.0,2020.0,2020.0,2021/03/10,2021/03/09,"read-2021, comics","read-2021 (#31), comics (#9)",read,,,,1,0,False
41129909,"The Legend of Korra: Turf Wars (The Legend of Korra, #1)",Michael Dante DiMartino,"DiMartino, Michael Dante","Bryan Konietzko, Veronica Fish, Irene Koh",1506702023,9781506702025,3,Dark Horse Books,Hardcover,240.0,2019.0,2019.0,2021/03/09,2021/03/09,"read-2021, comics","read-2021 (#30), comics (#8)",read,,,,1,0,False
34413312,"Avatar: The Last Airbender: North and South (Avatar: The Last Airbender, #5)",Gene Luen Yang,"Yang, Gene Luen","Gurihiru, Michael Dante DiMartino, Bryan Konietzko",1506701957,9781506701950,3,Dark Horse Books,Hardcover,240.0,2017.0,2017.0,2020/12/30,2021/03/09,"read-2020, comics","read-2020 (#125), comics (#5)",read,,,,1,0,False
52893819,"Imbalance (Avatar: The Last Airbender, #6)",Faith Erin Hicks,"Hicks, Faith Erin","Bryan Konietzko, Michael Dante DiMartino, Peter Wartman",1506708129,9781506708126,3,Dark Horse Books,Hardcover,240.0,2020.0,2020.0,2020/12/30,2021/03/09,"read-2020, comics","read-2020 (#126), comics (#6)",read,,,,1,0,False
18631568,"The Search (Avatar: The Last Airbender, #2)",Gene Luen Yang,"Yang, Gene Luen",Gurihiru,1616552263,9781616552268,3,Dark Horse Comics,Hardcover,240.0,2014.0,2014.0,2020/12/29,2021/03/09,"read-2020, comics","read-2020 (#122), comics (#3)",read,,,,1,0,False
22318585,"The Rift (Avatar: The Last Airbender, #3)",Gene Luen Yang,"Yang, Gene Luen","Michael Dante DiMartino, Bryan Konietzko, Gurihiru",1616555505,9781616555504,3,Dark Horse Books,Hardcover,240.0,2015.0,2015.0,2020/12/29,2021/03/09,"read-2020, comics","read-2020 (#123), comics (#2)",read,,,,1,0,False
28588125,"Avatar: The Last Airbender - Smoke and Shadow (Avatar: The Last Airbender, #4)",Gene Luen Yang,"Yang, Gene Luen","Michael Dante DiMartino, Bryan Konietzko, Gurihiru",1506700136,9781506700137,3,Dark Horse Books,Hardcover,240.0,2016.0,2016.0,2020/12/29,2021/03/09,"read-2020, comics","read-2020 (#124), comics (#4)",read,,,,1,0,False
40727470,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,0316273503,9780316273503,3,Jimmy Patterson,Kindle Edition,337.0,2016.0,2016.0,2021/01/01,2020/12/22,read-2021,read-2021 (#1),read,,,,1,0,False
39080302,"Wotakoi: Love is Hard for Otaku, Vol. 3",Fujita,"Fujita, Fujita",,1632367068,9781632367068,3,Kodansha Comics,Paperback,256.0,2018.0,2018.0,2021/02/27,2021/02/23,"mangas, read-2021","mangas (#65), read-2021 (#27)",read,,,,1,0,False
43426498,"Wotakoi: Love is Hard for Otaku, Vol. 4",Fujita,"Fujita, Fujita",,1632368617,9781632368614,3,Kodansha Comics,Paperback,256.0,2020.0,2020.0,2021/02/27,2021/02/23,"mangas, read-2021","mangas (#66), read-2021 (#28)",read,,,,1,0,False
39080301,"Wotakoi: Love is Hard for Otaku, Vol. 2",Fujita,"Fujita, Fujita",,163236705,9781632367051,3,Kodansha Comics,Paperback,256.0,2018.0,2018.0,2021/02/26,2021/02/23,"mangas, read-2021","mangas (#64), read-2021 (#25)",read,,,,1,0,False
31826480,"Wotakoi: Love is Hard for Otaku, Vol. 1",Fujita,"Fujita, Fujita",,1632367041,9781632367044,3,Kodansha Comics,Paperback,274.0,2018.0,2018.0,2021/02/25,2021/01/26,"mangas, read-2021","mangas (#63), read-2021 (#26)",read,,,,1,0,False
35867781,"Batgirl: Stephanie Brown, Vol. 2",Bryan Q. Miller,"Miller, Bryan Q.","Lee Garbett, Pere Pérez, Dustin Nguyen, Ramón F. Bachs",1401277888,9781401277888,4,DC Comics,Paperback,328.0,2018.0,2018.0,2021/04/27,2021/04/26,"comics, read-2021","comics (#19), read-2021 (#59)",read,,,,1,0,False
33232981,"Batgirl: Stephanie Brown Vol. 1 (DC Batgirl New Edition, #1)",Bryan Q. Miller,"Miller, Bryan Q.",Lee Garbett,1401269109,9781401269104,4,DC Comics,Paperback,304.0,2017.0,2017.0,2021/04/26,2021/04/08,"comics, read-2021","comics (#18), read-2021 (#57)",read,,,,1,0,False
42771754,"Supernova (Renegades, #3)",Marissa Meyer,"Meyer, Marissa",,1250078385,9781250078384,3,Feiwel & Friends,Hardcover,622.0,2019.0,2019.0,2020/05/13,2020/05/07,read-2020,read-2020 (#58),read,,,,1,0,False
35425827,"Archenemies (Renegades, #2)",Marissa Meyer,"Meyer, Marissa",,1250311446,9781250311443,3,Feiwel & Friends,ebook,560.0,2018.0,2018.0,2020/05/11,2020/04/13,read-2020,read-2020 (#59),read,,,,1,0,False
28421168,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,1250044669,9781250044662,3,Feiwel & Friends,Hardcover,552.0,2017.0,2017.0,2020/03/27,2020/03/23,read-2020,read-2020 (#75),read,,,,1,0,False
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,1501139231,9781501139239,4,Atria Books,Hardcover,389.0,2017.0,2017.0,2020/01/22,2019/12/31,read-2020,read-2020 (#4),read,,,,1,0,False
36247159,"Go for it, Nakamura!",Syundei,"Syundei, Syundei","春泥, Amber Tamosaitis",1626928878,9781626928879,1,Seven Seas,Paperback,192.0,2018.0,2017.0,2021/02/23,2021/01/26,"mangas, read-2021","mangas (#67), read-2021 (#24)",read,,,,1,0,False
40919950,"Daredevil: Back in Black, Vol. 8: The Death of Daredevil",Charles Soule,"Soule, Charles",Phil Noto,1302914529,9781302914523,4,Marvel,Paperback,168.0,2019.0,,2021/03/17,2021/03/11,"comics, read-2021","comics (#17), read-2021 (#55)",read,,,,1,0,False
40652556,"Daredevil: Back in Black, Vol. 7: Mayor Murdock",Charles Soule,"Soule, Charles",Mike Henderson,1302910639,9781302910631,4,Marvel,Paperback,112.0,2018.0,,2021/03/16,2021/03/11,"comics, read-2021","comics (#16), read-2021 (#54)",read,,,,1,0,False
37104771,"Daredevil: Back in Black, Vol. 6: Mayor Fisk",Charles Soule,"Soule, Charles","Stefano Landini, Ron Garney, Christos Gage, Mike Perkins, Matt Milla",1302910620,9781302910624,4,Marvel,Paperback,155.0,2018.0,2018.0,2021/03/16,2021/03/11,"comics, read-2021","comics (#15), read-2021 (#53)",read,,,,1,0,False
35009949,"Daredevil: Back in Black, Vol. 5: Supreme",Charles Soule,"Soule, Charles",Goran Sudžuka,1302905635,9781302905637,4,Marvel Enterprises,Paperback,174.0,2017.0,2017.0,2021/03/16,2021/03/11,"comics, read-2021","comics (#14), read-2021 (#52)",read,,,,1,0,False
32941133,"Daredevil: Back in Black, Vol. 4: Identity",Charles Soule,"Soule, Charles","Goran Sudžuka, Ron Garney",1302905627,9781302905620,4,Marvel Enterprises,Paperback,136.0,2017.0,,2021/03/15,2021/03/11,"comics, read-2021","comics (#13), read-2021 (#51)",read,,,,1,0,False
30842272,Daredevil: Back in Black (Vol. 3),Charles Soule,"Soule, Charles",Ron Garney,1302902970,9781302902971,4,Marvel Enterprises,Paperback,112.0,2017.0,2017.0,2021/03/14,2021/03/11,"comics, read-2021","comics (#12), read-2021 (#50)",read,,,,1,0,False
29467568,"Daredevil: Back in Black, Vol. 2: Supersonic",Charles Soule,"Soule, Charles","Roger McKenzie, Matteo Buffagni, Goran Sudžuka, Vanesa R. Del Rey, Ben Torres, Matt Milla, Mat Lopes, Miroslav Mrva, Clayton Cowles",0785196455,9780785196457,3,Marvel Universe,Paperback,120.0,2016.0,2016.0,2021/03/14,2021/03/11,"comics, read-2021","comics (#11), read-2021 (#49)",read,,,,1,0,False
17699855,"Chain of Iron (The Last Hours, #2)",Cassandra Clare,"Clare, Cassandra",,140635810,9781406358100,4,Walker Books,Hardcover,656.0,2021.0,2021.0,2021/03/02,2020/03/23,read-2021,read-2021 (#47),read,,,,1,0,False
27163018,"Daredevil: Back in Black, Vol. 1: Chinatown",Charles Soule,"Soule, Charles",Ron Garney,0785196447,9780785196440,4,Marvel,Paperback,120.0,2016.0,2016.0,2021/03/13,2021/03/11,"comics, read-2021","comics (#10), read-2021 (#45)",read,,,,1,0,False
54663469,Toph Beifong's Metalbending Academy,Faith Erin Hicks,"Hicks, Faith Erin","Peter Wartman, Adele Matera",1506717128,9781506717128,3,Dark Horse Books,Paperback,80.0,2021.0,2021.0,2021/03/10,2021/03/09,"read-2021, comics","read-2021 (#33), comics (#7)",read,,,,1,0,False
56677471,"Blue Period, Vol. 7",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,164651291,9781646512911,5,Kodansha Comics,Paperback,208.0,2022.0,2020.0,2021/02/27,2021/02/18,"mangas, read-2021","mangas (#61), read-2021 (#29)",read,,,,1,0,False
19547856,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"Albertalli, Becky",,0062348671,9780062348678,3,Balzer + Bray,Hardcover,320.0,2015.0,2015.0,2018/01/01,2018/11/22,,,read,,,,1,0,False
35327634,"Always Raining Here 02 (Always Raining Here, #2)",Hazel + Bell,"Bell, Hazel +",Hazel,,,3,Self-Published,ebook,138.0,2013.0,,2019/01/01,2018/11/22,,,read,,,,1,0,False
36341204,"What If It's Us (What If It's Us, #1)",Becky Albertalli,"Albertalli, Becky",Adam Silvera,0062795252,9780062795250,2,HarperCollins,Hardcover,448.0,2018.0,2018.0,2019/01/01,2018/11/22,,,read,,,,1,0,False
36662024,Rock and Riot Volume 3,Chelsey Furedi,"Furedi, Chelsey",,1548191655,9781548191658,3,CreateSpace Independent Publishing Platform,Paperback,131.0,2017.0,2017.0,2019/01/01,2018/11/22,,,read,,,,1,0,False
30750268,Rock and Riot Volume 2,Chelsey Furedi,"Furedi, Chelsey",,1533228175,9781533228178,3,CreateSpace Independent Publishing Platform,Paperback,80.0,2016.0,,2019/01/01,2018/11/22,,,read,,,,1,0,False
27402328,Rock and Riot,Chelsey Furedi,"Furedi, Chelsey",,151520975,9781515209751,3,CreateSpace Independent Publishing Platform,Paperback,68.0,2015.0,2015.0,2019/01/01,2018/11/22,,,read,,,,1,0,False
39678923,I Wish You All the Best,Mason Deaver,"Deaver, Mason",M.W. Wilson,1338357247,9781338357240,3,Scholastic Audio Books,Audiobook,9.0,2019.0,2019.0,2019/07/01,2018/11/22,,,read,,,,1,0,False
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,0062498533,9780062498533,4,Clarion Books,Hardcover,454.0,2017.0,2017.0,2019/11/01,2018/11/22,,,read,,,,1,0,False
43699608,I Hope You Get This Message,Farah Naz Rishi,"Rishi, Farah Naz",,,,3,HarperTeen ,Kindle Edition,400.0,2019.0,2019.0,2019/12/01,2019/12/25,,,read,,,,1,0,False
43263239,"The Infinite Noise (The Bright Sessions, #1)",Lauren Shippen,"Shippen, Lauren",,1250297516,9781250297518,3,Tor Teen,Hardcover,336.0,2019.0,2019.0,2020/05/17,2020/04/13,read-2020,read-2020 (#54),read,,,,1,0,False
37688590,Long Exposure,Kam Heyward,"Heyward, Kam",,,,4,,Webcomic,328.0,2016.0,,2020/06/11,2021/01/13,read-2020,read-2020 (#101),read,,,,1,0,False
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,1416975888,9781416975885,4,Margaret K. McElderry Books,Hardcover,498.0,2011.0,2011.0,2020/07/18,2020/07/05,read-2020,read-2020 (#39),read,,,,1,0,False
39964740,The Binding,Bridget Collins,"Collins, Bridget",,0008272115,9780008272111,3,The Borough Press,Hardcover,437.0,2019.0,2019.0,2020/08/19,2020/03/23,read-2020,read-2020 (#33),read,,,,1,0,False
34605974,"The Lost Book of the White (The Eldest Curses, #2)",Cassandra Clare,"Clare, Cassandra",Wesley Chu,1471162095,9781471162091,2,Simon & Schuster,Hardcover,365.0,2020.0,2020.0,2020/09/04,2020/04/15,read-2020,read-2020 (#30),read,,,,1,0,False
30295312,"The Red Scrolls of Magic (The Eldest Curses, #1)",Cassandra Clare,"Clare, Cassandra",Wesley Chu,1471162141,9781471162145,3,Simon & Schuster Children's UK,Paperback,368.0,2019.0,2019.0,2020/04/16,2020/04/13,read-2020,read-2020 (#31),read,,,,2,0,False
50945733,"Given, Vol. 1",Natsuki Kizu,"Kizu, Natsuki",Junko Goda,197471182,9781974711826,4,SuBLime,Paperback,202.0,2020.0,2014.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#95), mangas (#21)",read,,,,1,0,False
48717744,"The Tower of Nero (The Trials of Apollo, #5)",Rick Riordan,"Riordan, Rick",,1484746457,9781484746455,3,Disney-Hyperion Books,Hardcover,416.0,2020.0,2020.0,2020/10/16,2020/05/10,read-2020,read-2020 (#24),read,,,,1,0,False
49151299,Punching the Air,Ibi Zoboi,"Zoboi, Ibi",Yusef Salaam,0062996487,9780062996480,4,Versify,Hardcover,400.0,2020.0,2020.0,2020/10/22,2020/08/20,,,read,,,,1,0,False
56898024,"Jujutsu Kaisen, Vol. 12",Gege Akutami,"Akutami, Gege",,1974722856,9781974722853,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#89), mangas (#39)",read,,,,1,0,False
56898033,"Jujutsu Kaisen, Vol. 13",Gege Akutami,"Akutami, Gege",,1974723429,9781974723423,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#90), mangas (#40)",read,,,,1,0,False
31520883,"A ​Sky Beyond the Storm (An Ember in the Ashes, #4)",Sabaa Tahir,"Tahir, Sabaa",,000828881,9780008288815,4,Razorbill,Paperback,516.0,2021.0,2020.0,2020/12/25,2020/12/18,read-2020,read-2020 (#78),read,,,,1,0,False
55372608,"Um assassino nos portões (Uma chama entre as cinzas, #3)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868369,9788576868361,4,Verus,Paperback,434.0,2020.0,2018.0,2020/12/22,2020/12/13,read-2020,read-2020 (#77),read,,,,1,0,False
55372575,"Uma tocha na escuridão (Uma chama entre as cinzas, #2)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868407,9788576868408,4,Verus,Paperback,434.0,2020.0,2016.0,2020/12/13,2020/12/08,read-2020,read-2020 (#13),read,,,,1,0,False
55372547,"Uma chama entre as cinzas (Uma chama entre as cinzas, #1)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868393,9788576868392,4,Verus,Paperback,434.0,2020.0,2015.0,2020/12/07,2020/12/03,read-2020,read-2020 (#15),read,,,,1,0,False
33784373,"Hunting Prince Dracula (Stalking Jack the Ripper, #2)",Kerri Maniscalco,"Maniscalco, Kerri",,031655166,9780316551663,2,"Little, Brown & Company",Hardcover,448.0,2017.0,2017.0,2021/01/10,2021/01/01,read-2021,read-2021 (#2),read,,,,1,0,False
445044,"Death Note, Vol. 11: Kindred Spirits (Death Note, #11)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421511789,9781421511788,4,Viz Media,Paperback,216.0,2008.0,2006.0,2021/02/17,2021/02/10,"read-2021, mangas","read-2021 (#16), mangas (#53)",read,,,,1,0,False
13623,"Death Note, Vol. 10: Deletion (Death Note, #10)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",142151155,9781421511559,4,VIZ Media LLC,Paperback,188.0,2007.0,2006.0,2021/02/16,2021/02/10,"read-2021, mangas","read-2021 (#14), mangas (#52)",read,,,,1,0,False
13622,"Death Note, Vol. 9: Contact (Death Note, #9)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421506300,9781421506302,4,VIZ Media LLC,Paperback,208.0,2007.0,2005.0,2021/02/16,2021/02/10,"read-2021, mangas","read-2021 (#13), mangas (#51)",read,,,,1,0,False
13620,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Alexis Kirsch",1421506270,9781421506272,4,VIZ Media LLC,Paperback,215.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#11), mangas (#48)",read,,,,1,0,False
13621,"Death Note, Vol. 7: Zero (Death Note, #7)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Alexis Kirsch",1421506289,9781421506289,4,VIZ Media LLC,Paperback,211.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#12), mangas (#49)",read,,,,1,0,False
13617,"Death Note, Vol. 5: Whiteout (Death Note, #5)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Alexis Kirsch",1421506262,9781421506265,3,Ingram,Paperback,201.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#10), mangas (#47)",read,,,,1,0,False
13614,"Death Note, Vol. 8: Target (Death Note, #8)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421506297,9781421506296,4,VIZ Media LLC,Paperback,208.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#15), mangas (#50)",read,,,,1,0,False
13616,"Death Note, Vol. 4: Love (Death Note, #4)",Tsugumi Ohba,"Ohba, Tsugumi",Alexis Kirsch,142150331,9781421503318,4,Viz LLC,Paperback,204.0,2006.0,2004.0,2021/02/13,2021/02/10,"read-2021, mangas","read-2021 (#9), mangas (#46)",read,,,,1,0,False
13618,"Death Note, Vol. 3: Hard Run (Death Note, #3)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf",1421501708,9781421501703,4,VIZ Media LLC,Paperback,193.0,2006.0,2004.0,2021/02/13,2021/02/10,"read-2021, mangas","read-2021 (#8), mangas (#45)",read,,,,1,0,False
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf",1421501686,9781421501680,4,VIZ Media LLC,Paperback,195.0,2005.0,2004.0,2021/02/10,2021/01/10,"read-2021, mangas","read-2021 (#5), mangas (#43)",read,,,,1,0,False
56677466,"Blue Period, Vol. 6",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,164651128,9781646511280,5,Kodansha Comics,Paperback,208.0,2022.0,2019.0,2021/02/20,2021/02/18,"read-2021, mangas","read-2021 (#22), mangas (#60)",read,,,,1,0,False
56677456,"Blue Period, Vol. 4",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511263,9781646511266,5,Kodansha Comics,Paperback,208.0,2021.0,2019.0,2021/02/19,2021/02/18,"read-2021, mangas","read-2021 (#21), mangas (#58)",read,,,,1,0,False
56677446,"Blue Period, Vol. 3",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511255,9781646511259,5,Kodansha Comics,Paperback,208.0,2021.0,2018.0,2021/02/18,2021/02/18,"read-2021, mangas","read-2021 (#20), mangas (#57)",read,,,,1,0,False
55344420,"Blue Period, Vol. 2",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511247,9781646511242,5,Kodansha Comics,Paperback,192.0,2021.0,2018.0,2021/02/18,2021/02/18,"read-2021, mangas","read-2021 (#19), mangas (#56)",read,,,,1,0,False
52684608,"Blue Period, Vol. 1",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",Ajani Oloye,1646511123,9781646511129,5,Kodansha Comics,Paperback,224.0,2020.0,2017.0,2021/02/18,2021/01/13,"read-2021, mangas","read-2021 (#18), mangas (#55)",read,,,,1,0,False
445046,"Death Note, Vol. 12: Finis (Death Note, #12)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421513277,9781421513270,5,VIZ Media LLC,Paperback,216.0,2007.0,2006.0,2021/02/17,2021/02/10,"read-2021, mangas","read-2021 (#17), mangas (#54)",read,istg this shit caused me psychological damage,,,1,0,False
56448885,呪術廻戦 15 [Jujutsu Kaisen 15],Gege Akutami,"Akutami, Gege",芥見下々,4088825810,9784088825816,5,集英社,Paperback,192.0,2021.0,2021.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#92), mangas (#42)",read,,,,1,0,False
55711500,"Jujutsu Kaisen, Vol. 11",Gege Akutami,"Akutami, Gege",,1974722848,9781974722846,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#88), mangas (#38)",read,,,,1,0,False
55711461,"Jujutsu Kaisen, Vol. 10",Gege Akutami,"Akutami, Gege",,1974720756,9781974720750,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#87), mangas (#37)",read,,,,1,0,False
54303331,"Jujutsu Kaisen, Vol. 9",Gege Akutami,"Akutami, Gege",,1974718727,9781974718726,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#94), mangas (#36)",read,,,,1,0,False
54303332,"Jujutsu Kaisen, Vol. 8",Gege Akutami,"Akutami, Gege",,1974718719,9781974718719,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#86), mangas (#35)",read,,,,1,0,False
50891158,"Jujutsu Kaisen, Vol. 7",Gege Akutami,"Akutami, Gege",,1974717119,9781974717118,4,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#85), mangas (#34)",read,,,,1,0,False
54396851,"Jujutsu Kaisen, Vol. 0",Gege Akutami,"Akutami, Gege",,1974720144,9781974720149,4,VIZ Media LLC,Paperback,200.0,2021.0,2018.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#93), mangas (#27)",read,,,,1,0,False
55711522,"Given, Vol. 6",Natsuki Kizu,"Kizu, Natsuki",,1974723674,9781974723676,4,SuBLime,Paperback,168.0,2021.0,2020.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#100), mangas (#26)",read,,,,1,0,False
54303317,"Given, Vol. 5",Natsuki Kizu,"Kizu, Natsuki",,1974711862,9781974711864,3,SuBLime,Paperback,216.0,2021.0,2019.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#99), mangas (#25)",read,,,,2,0,False
50891130,"Given, Vol. 4",Natsuki Kizu,"Kizu, Natsuki",,1974711854,9781974711857,3,SuBLime,Paperback,162.0,2020.0,2017.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#98), mangas (#24)",read,,,,1,0,False
52757907,"Given, Vol. 3",Natsuki Kizu,"Kizu, Natsuki",,1974711846,9781974711840,3,SuBLime,Paperback,160.0,2020.0,2017.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#97), mangas (#23)",read,,,,1,0,False
52757911,"Given, Vol. 2",Natsuki Kizu,"Kizu, Natsuki",,1974711838,9781974711833,5,SuBLime,Paperback,186.0,2020.0,2016.0,,2021/01/05,"read-2020, mangas","read-2020 (#96), mangas (#22)",read,,,,0,0,False
50891152,"Haikyu!!, Vol. 41",Haruichi Furudate,"Furudate, Haruichi",,1974718123,9781974718122,4,Viz Media,Paperback,192.0,2020.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#116), mangas (#16)",read,,,,1,0,False
50891157,"Haikyu!!, Vol. 40",Haruichi Furudate,"Furudate, Haruichi",,1974717305,9781974717309,5,VIZ Media LLC,Paperback,184.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#115), mangas (#15)",read,,,,1,0,False
52757963,"Haikyu!!, Vol. 39",Haruichi Furudate,"Furudate, Haruichi",,1974715272,9781974715275,4,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#114), mangas (#14)",read,,,,1,0,False
52757981,"Haikyu!!, Vol. 38",Haruichi Furudate,"Furudate, Haruichi",,1974712575,9781974712571,5,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#113), mangas (#13)",read,,,,1,0,False
51825476,"Haikyu!!, Vol. 37",Haruichi Furudate,"Furudate, Haruichi",,1974711692,9781974711697,5,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#112), mangas (#12)",read,,,,1,0,False
51043898,"Haikyu!!, Vol. 36",Haruichi Furudate,"Furudate, Haruichi",,1974710726,9781974710720,5,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#111), mangas (#11)",read,,,,1,0,False
43909378,"Haikyu!!, Vol. 35",Haruichi Furudate,"Furudate, Haruichi",,1974709450,9781974709458,5,VIZ Media LLC,Paperback,192.0,2019.0,2018.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#110), mangas (#10)",read,,,,1,0,False
43909416,"Haikyu!!, Vol. 34",Haruichi Furudate,"Furudate, Haruichi",,1974707806,9781974707805,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#109), mangas (#9)",read,,,,1,0,False
42641017,"Haikyu!!, Vol. 33",Haruichi Furudate,"Furudate, Haruichi",,1974707431,9781974707430,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#108), mangas (#8)",read,,,,1,0,False
42641025,"Haikyu!!, Vol. 32",Haruichi Furudate,"Furudate, Haruichi",,1974705056,9781974705054,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#107), mangas (#7)",read,,,,1,0,False
40639157,"Haikyu!!, Vol. 31",Haruichi Furudate,"Furudate, Haruichi",,1974703959,9781974703951,5,VIZ Media LLC,Paperback,192.0,2019.0,2018.0,2020/07/29,2021/01/22,mangas,mangas (#6),read,,,,1,0,False
40639146,"Haikyu!!, Vol. 30",Haruichi Furudate,"Furudate, Haruichi",,1974702588,9781974702589,4,VIZ Media LLC,Paperback,200.0,2019.0,,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#106), mangas (#5)",read,,,,1,0,False
38926420,"Haikyu!!, Vol. 29",Haruichi Furudate,"Furudate, Haruichi",,1974702200,9781974702206,4,VIZ Media LLC,Paperback,200.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#105), mangas (#4)",read,,,,1,0,False
